field_sample,1_1,1_2,1_4,1_5,1_7,1_8,1_10,2_1,2_3,2_5,2_6,2_7,2_8,2_9,3_1,3_2,3_4,3_6,3_7,3_8,3_9,4_1,4_2,4_3,4_4,4_5,4_6,4_7,5_2,5_3,5_4,5_5,5_6,5_7,5_8,6_2,6_4,6_5,6_6,6_7,6_8,6_9,7_2,7_3,7_4,7_5,7_6,7_7,7_8,8_2,8_3,8_4,8_5,8_6,8_7,8_9,9_1,9_2,9_3,9_5,9_6,9_7,9_10,10_1,10_3,10_4,10_5,10_7,10_9,10_10,11_1,11_3,11_4,11_5,11_6,11_7,11_8,12_1,12_3,12_5,12_6,12_7,12_8,12_9,13_1,13_3,13_4,13_5,13_7,13_8,13_9,14_1,14_2,14_3,14_5,14_7,14_8,14_9,15_1,15_2,15_3,15_5,15_6,15_7,15_10,16_1,16_2,16_4,16_5,16_6,16_7,16_8,17_1,17_2,17_4,17_5,17_6,17_9,17_10,18_1,18_2,18_4,18_5,18_6,18_7,18_8,19_1,19_2,19_3,19_4,19_5,19_8,19_10,20_1,20_2,20_3,20_4,20_5,20_7,20_8,21_2,21_3,21_4,21_5,21_7,21_9,21_10,22_1,22_2,22_5,22_6,22_7,22_9,22_10,23_1,23_2,23_3,23_4,23_5,23_6,23_7,24_2,24_3,24_4,24_5,24_6,24_8,24_10,25_1,25_2,25_3,25_4,25_5,25_6,25_10
8_5,0.110373516,0.164243469,0.143576523,0.191445906,0.155418589,0.13811599,0.164516894,0.290039273,0.115077246,0.273626837,0.292913981,0.171997288,0.270531929,0.161557187,0.179792585,0.231787429,0.159680211,0.131683274,0.149906327,0.168869673,0.163468242,0.128049247,0.12042944,0.129774682,0.150180407,0.131639677,0.130780488,0.127904837,0.128611105,0.148723546,0.140530818,0.151421657,0.169434897,0.138955123,0.127435035,0.329629184,0.303884379,0.180801502,0.248601571,0.224425738,0.14874063,0.213205692,0.170414266,0.219443874,0.23643347,0.261870958,0.206049307,0.260547545,0.208041622,0.085211209,0.109380353,0.168428771,0,0.139544324,0.13774682,0.123451693,0.148056236,0.106032907,0.107237316,0.137229384,0.131293881,0.14836044,0.169555586,0.127603705,0.133609646,0.123688417,0.142455797,0.113855653,0.13597979599999999,0.21236392,0.104767861,0.112993316,0.148234814,0.107687288,0.166633204,0.113342141,0.125080579,0.188562283,0.118530143,0.116316069,0.126372949,0.242046676,0.117909087,0.135177397,0.104402733,0.174400124,0.131782635,0.102210864,0.221314962,0.108260605,0.090065255,0.127251826,0.097546502,0.124755836,0.146759796,0.137630552,0.12748258,0.190981229,0.147393537,0.1254997,0.146833946,0.183488356,0.132188307,0.141210929,0.113347626,0.142782277,0.146726808,0.134173211,0.166328723,0.17752881,0.138326976,0.132942597,0.105519021,0.190547237,0.093530628,0.122284186,0.092073658,0.190756698,0.189144744,0.060734242,0.161570174,0.081521276,0.097792168,0.140898694,0.071022508,0.090275953,0.094792304,0.118262612,0.15945671,0.266634658,0.194628723,0.16329366,0.098059846,0.153432452,0.149409603,0.136264008,0.112360724,0.119834758,0.1144999,0.153982172,0.135785626,0.159273057,0.17105764,0.122568728,0.097625326,0.158787813,0.093049381,0.099766987,0.087758579,0.135043639,0.109232456,0.095022066,0.157949527,0.106806131,0.113941629,0.123315984,0.104261597,0.151583836,0.123183111,0.092548853,0.112592958,0.155895087,0.165734995,0.15297212600000001,0.18512885,0.106133052,0.14530071,0.143410155,0.078459992,0.081489723,0.112705179,0.116966257,0.086202736,0.136838142,0.182921849
8_6,0.110225209,0.115601671,0.110393135,0.182943478,0.100259785,0.117777524,0.094687747,0.267977108,0.135771585,0.247169671,0.270915212,0.143239868,0.279088216,0.148544408,0.188315163,0.250690516,0.204411716,0.179450751,0.191976996,0.195985493,0.23258918,0.129442757,0.124292474,0.132641776,0.153976531,0.165756771,0.136245715,0.134955172,0.128085893,0.181816587,0.152219216,0.163263639,0.180633535,0.154405416,0.154478398,0.299481521,0.326747154,0.230812123,0.250716044,0.227919432,0.149346572,0.181502048,0.20603983,0.240133622,0.190753414,0.237810529,0.209749066,0.235406786,0.172011661,0.153030151,0.141693243,0.171771171,0.139544324,0,0.139146338,0.1188696,0.100801561,0.15188835,0.148950766,0.090061967,0.158542075,0.157544703,0.187945864,0.114984186,0.107276836,0.147662098,0.151519443,0.147372288,0.113644265,0.192947358,0.151898713,0.154569727,0.15431101,0.131655853,0.083291955,0.129605398,0.148184172,0.199777094,0.168585642,0.172797481,0.102616863,0.22839503,0.169963584,0.159805656,0.118421431,0.145412478,0.125438518,0.146939785,0.197111258,0.140070375,0.12652904,0.148600247,0.137269778,0.148325529,0.16680102,0.140036382,0.11342489,0.18551341,0.12346268,0.108052154,0.115903664,0.102425491,0.127973374,0.115054877,0.09726027,0.189999503,0.180469873,0.19140566,0.19665095,0.206445639,0.16637493,0.191802527,0.168700479,0.167603076,0.15682817,0.132109176,0.152445547,0.151960923,0.176647557,0.129046692,0.157351381,0.15278643,0.14325095,0.176202945,0.164597323,0.142023856,0.141347612,0.140194824,0.151068814,0.244701599,0.192686968,0.167399146,0.153494513,0.127875805,0.150218894,0.131776191,0.141803656,0.126500598,0.156137064,0.142082765,0.117699533,0.185189706,0.154412651,0.128700771,0.110715341,0.126356052,0.129562369,0.172907139,0.132365266,0.143395367,0.151448596,0.139886974,0.174451252,0.108129456,0.159995641,0.124454399,0.149029072,0.163451489,0.155233517,0.12938862,0.140785662,0.18634089,0.232294697,0.242728069,0.209824532,0.16780325200000001,0.208074711,0.191445199,0.139300133,0.119994742,0.118407948,0.123411591,0.145451989,0.148220061,0.195857212
8_7,0.1326644,0.152225237,0.16544147,0.165498237,0.163349433,0.165743638,0.171283741,0.260168879,0.092186183,0.239012524,0.251284183,0.129663607,0.233515086,0.138361902,0.204478753,0.26899724,0.183960998,0.171113186,0.190571881,0.190621784,0.222459234,0.148170404,0.173749791,0.178952035,0.118283856,0.182478089,0.115873605,0.177681211,0.087337264,0.092192639,0.074442537,0.095935024,0.088212248,0.094757914,0.074290493,0.298587099,0.286789743,0.226827846,0.208255919,0.210580242,0.145056407,0.182698919,0.226659273,0.268697882,0.21213211,0.275453399,0.228209155,0.245984932,0.174221815,0.148099634,0.151978083,0.120376343,0.13774682,0.139146338,0,0.126001909,0.164154865,0.110591405,0.158749881,0.146714537,0.149649158,0.188479592,0.19729950499999999,0.130262111,0.162732237,0.151356555,0.169098305,0.160806551,0.177579665,0.243358948,0.13805907,0.153021991,0.169132421,0.1605781,0.170538656,0.150834629,0.123090249,0.160495845,0.153983985,0.162500271,0.169266729,0.211421733,0.146883668,0.120830014,0.122167982,0.089564292,0.143352197,0.165726693,0.20175761,0.156722724,0.138117209,0.148163941,0.143923219,0.150385511,0.135082075,0.164582808,0.137715588,0.202907898,0.184517865,0.165288418,0.164471307,0.159530513,0.184521142,0.183881521,0.149389815,0.18195279,0.170933305,0.182033483,0.190601528,0.201425394,0.162598165,0.185069765,0.156114777,0.186120962,0.151617149,0.131411751,0.114647989,0.157145001,0.150135558,0.127539741,0.176215567,0.13805542,0.123073714,0.138059886,0.151878982,0.103867187,0.144150556,0.08422152,0.130233863,0.202338949,0.173680897,0.113505573,0.148845426,0.164665476,0.192330308,0.168839011,0.157197244,0.148472798,0.170244727,0.166911821,0.146205246,0.103267362,0.173895212,0.150763673,0.108932798,0.138897025,0.129240579,0.153321218,0.116174372,0.143646536,0.142332406,0.09539237,0.117790598,0.099096281,0.155143119,0.143614645,0.154511703,0.175558148,0.158924139,0.084339994,0.138492838,0.183170262,0.223724193,0.230682465,0.219813246,0.163627265,0.194348284,0.175904051,0.114987928,0.111623625,0.093336215,0.120841838,0.104119575,0.096001542,0.122633278
8_9,0.124726732,0.168012246,0.109457995,0.208771432,0.171801091,0.16067541,0.155441246,0.300991847,0.121837515,0.283585624,0.305191796,0.167603427,0.271326614,0.169918063,0.206595716,0.256761972,0.18415768,0.169981784,0.175641902,0.194808163,0.208172598,0.126662713,0.139654268,0.150270096,0.166472172,0.179084921,0.125456834,0.146233297,0.114491846,0.138929544,0.118049404,0.133370526,0.156483839,0.14054516,0.126952238,0.352777416,0.340731362,0.241378955,0.265009635,0.244022642,0.188305084,0.242264585,0.22795144,0.268378385,0.252927494,0.277714033,0.231553815,0.279105623,0.236302618,0.120448276,0.112445324,0.158109104,0.123451693,0.1188696,0.126001909,0,0.085108567,0.095179249,0.118802837,0.09092823,0.121761449,0.176552783,0.174087479,0.10464498,0.085679689,0.128148286,0.149168172,0.145694136,0.114347003,0.215380121,0.139526005,0.103528533,0.145309847,0.132453533,0.126809937,0.094828002,0.110003934,0.189345304,0.156199639,0.161729647,0.141567323,0.266633782,0.142862329,0.132863464,0.120036509,0.159126576,0.163016108,0.116773477,0.245672329,0.156758417,0.105254863,0.153246471,0.146433033,0.149756829,0.179995949,0.160839768,0.153854171,0.215292623,0.100665587,0.084201509,0.165259291,0.119302219,0.148641982,0.110372974,0.085298522,0.179367297,0.19868068,0.19297595,0.212461098,0.216202832,0.189949716,0.196798163,0.150451989,0.21093378,0.117795336,0.138797121,0.107745103,0.190801601,0.177116177,0.124931861,0.179697454,0.140868574,0.129078024,0.192514757,0.14993423,0.108676417,0.142713157,0.122906929,0.166313387,0.27061106,0.226432076,0.172865314,0.146109078,0.166137038,0.161226518,0.121959587,0.13025328,0.138080029,0.126567336,0.152277754,0.155268365,0.154476775,0.189153754,0.149419631,0.117892893,0.189879588,0.09703777,0.148421395,0.140196972,0.138377689,0.142232863,0.10737870099999999,0.152292631,0.101209449,0.144084722,0.133748517,0.133934915,0.182859537,0.16060936,0.108346703,0.153240906,0.187345257,0.202032092,0.219719404,0.20176072,0.138999096,0.187977462,0.170921191,0.100488996,0.122304227,0.131431805,0.112633842,0.104468354,0.143182554,0.182403416
9_1,0.136969151,0.166068028,0.099855246,0.236194494,0.152901406,0.127803331,0.132721119,0.306603973,0.148532305,0.283973849,0.310661889,0.166470637,0.298012507,0.182003294,0.212266003,0.247610846,0.203657417,0.177571249,0.187566715,0.20218736,0.226759714,0.115821319,0.123725151,0.144172408,0.170756305,0.190612974,0.128226427,0.129238334,0.15220374,0.171122111,0.159370198,0.161242031,0.18729292,0.173631335,0.168829668,0.349509001,0.355248167,0.247551793,0.289704737,0.257324898,0.212748069,0.239720532,0.22763262,0.249133208,0.248095079,0.268037391,0.235759214,0.277315143,0.236393747,0.146601754,0.098203529,0.17220634,0.148056236,0.100801561,0.164154865,0.085108567,0,0.133021036,0.105383395,0.078488143,0.15060125,0.138329964,0.179590388,0.10516059,0.073180053,0.134904891,0.165727704,0.155382371,0.079512305,0.207298712,0.183138733,0.13443295,0.133866839,0.113374082,0.100919337,0.117459918,0.147332821,0.203324708,0.179652466,0.180058287,0.114444902,0.265907784,0.170323173,0.149206826,0.133508648,0.188427298,0.175264177,0.122590566,0.226386937,0.159328428,0.121256229,0.181730158,0.16034552,0.158455019,0.204842261,0.151835097,0.165546115,0.223206347,0.074028855,0.087300778,0.137539226,0.099875323,0.096267479,0.088677675,0.07556187,0.211938696,0.226599119,0.219287918,0.236648476,0.241747535,0.214405395,0.21701464,0.176588626,0.205943281,0.154868797,0.174790901,0.162951642,0.197641873,0.182220497,0.148105472,0.190510123,0.168362619,0.17616572,0.221883935,0.172856885,0.13720896,0.163108107,0.14634926,0.182599488,0.263621675,0.244409719,0.202052803,0.161839869,0.13756257,0.14197307,0.122681813,0.146418254,0.144724243,0.117898602,0.136001012,0.146587049,0.195754233,0.174148554,0.151993826,0.124115754,0.164784444,0.106359982,0.18227025,0.17044322,0.165601297,0.169052693,0.151812611,0.188456756,0.124058116,0.181580689,0.14620573,0.161391638,0.193129634,0.186794397,0.156867292,0.178382778,0.212521425,0.239564012,0.238974966,0.210843454,0.16908777,0.212854106,0.200736538,0.134613781,0.141282803,0.135480957,0.141294781,0.157491341,0.170235078,0.224241955
9_2,0.115131483,0.169149262,0.141912713,0.199000764,0.168982064,0.14672169,0.167278685,0.302723601,0.11657362,0.280614601,0.306966526,0.174073482,0.278889619,0.155062261,0.200621204,0.26358093,0.179768362,0.163599055,0.179101918,0.189828111,0.197379144,0.122088346,0.137307806,0.155289834,0.139382122,0.161304063,0.10887079,0.147811106,0.105050342,0.112239669,0.117905945,0.114034559,0.133783253,0.127295803,0.11817775,0.345364569,0.33228499,0.238058309,0.260600216,0.25157554,0.178556111,0.23434816,0.2119183,0.275599888,0.24590587,0.285088922,0.228053534,0.268364854,0.225475811,0.092809834,0.116170326,0.162614849,0.106032907,0.15188835,0.110591405,0.095179249,0.133021036,0,0.112233455,0.134965785,0.110846743,0.176627834,0.181958319,0.114503581,0.125038865,0.13057008,0.159702379,0.124689785,0.12490678,0.234645927,0.114829316,0.108768758,0.152167165,0.113920534,0.158334946,0.125348686,0.114614596,0.174378674,0.143200361,0.144418778,0.163242506,0.260722177,0.140076919,0.134693388,0.111312402,0.159265056,0.151296538,0.127186976,0.23443974,0.142206006,0.114481855,0.134934967,0.123627454,0.130241226,0.15874001,0.154567744,0.149618888,0.207967614,0.153932828,0.149444543,0.162343954,0.175031925,0.163892885,0.151886388,0.12947947,0.168798313,0.167015014,0.179311401,0.202947032,0.207417903,0.168077713,0.191678725,0.142710649,0.200134444,0.125020755,0.150327904,0.091387636,0.184296455,0.162221741,0.113406198,0.177471672,0.11501666,0.111103303,0.170465165,0.134373437,0.096649123,0.139183274,0.111713516,0.172789266,0.258477358,0.212073059,0.164385606,0.131961775,0.15963135,0.137447264,0.141604967,0.109811405,0.127983171,0.127777501,0.149476911,0.140572745,0.13695765,0.173016257,0.149259292,0.09971045,0.176959894,0.085819229,0.119733206,0.114564293,0.122713984,0.131330984,0.096136002,0.14757747,0.091754795,0.130700618,0.135186269,0.129623459,0.163705339,0.150600211,0.092878043,0.143247663,0.168440885,0.194900417,0.208887412,0.203853942,0.133832716,0.170214573,0.167617614,0.07626482,0.116756679,0.117323749,0.11017655,0.074653775,0.127554145,0.163707478
9_3,0.114322154,0.171952082,0.112365725,0.219476885,0.169425164,0.131117579,0.150649928,0.337260204,0.162127343,0.317792386,0.337769033,0.20646557,0.303115526,0.199716351,0.179256136,0.222545867,0.151483245,0.139173121,0.135370735,0.171202288,0.167211844,0.107361543,0.134142525,0.139778177,0.169349491,0.159541116,0.138224968,0.107012818,0.158436338,0.155848676,0.159890647,0.166113013,0.190568681,0.167219869,0.154834172,0.366164487,0.335277003,0.222287934,0.271556826,0.247608343,0.202940129,0.25553738,0.199508278,0.243595487,0.262190213,0.277151303,0.209338545,0.300906639,0.249748449,0.086452673,0.073629583,0.183095152,0.107237316,0.148950766,0.158749881,0.118802837,0.105383395,0.112233455,0,0.100327458,0.132566547,0.11330542,0.139816841,0.107735351,0.088719083,0.07508359,0.16632789,0.089700223,0.094800285,0.193315756,0.138721174,0.096802464,0.133448887,0.099864666,0.169394813,0.098237306,0.131737291,0.195566148,0.174950646,0.1720143,0.154650779,0.294760866,0.168772453,0.142632355,0.142233886,0.193027937,0.167280469,0.109395933,0.238331775,0.147007314,0.098627575,0.175815232,0.147289549,0.152475553,0.196540078,0.159687391,0.161338034,0.245188647,0.110635697,0.108817838,0.139531406,0.159976069,0.096587272,0.111383002,0.087519019,0.175875983,0.203754368,0.179971631,0.208791628,0.199462208,0.171388491,0.187450145,0.122484556,0.235313919,0.092712479,0.160019464,0.130028163,0.218783945,0.214579482,0.113174811,0.189807793,0.120384958,0.143256698,0.195565562,0.159091721,0.125710202,0.123945437,0.135903286,0.184870989,0.297411506,0.233294067,0.194317469,0.148907356,0.151113581,0.131998611,0.103767672,0.11510124,0.120788794,0.082835423,0.136880871,0.153972187,0.187736766,0.191501146,0.172348183,0.117819921,0.192289005,0.070608685,0.113198049,0.143199848,0.15987505,0.123915692,0.126509231,0.175407525,0.112279036,0.116855397,0.137207788,0.110659911,0.165644872,0.16364215,0.127798158,0.166805664,0.160267942,0.173999106,0.176206636,0.162203254,0.108703184,0.152625878,0.139220119,0.115943242,0.125520452,0.142189845,0.151743743,0.115720024,0.172128541,0.218167714
9_5,0.11573578,0.14461789,0.052748986,0.204390329,0.148857002,0.114008527,0.11876246,0.302940463,0.14010426,0.285392307,0.308675808,0.178237827,0.289447524,0.180572957,0.179084405,0.238580267,0.173517085,0.179299761,0.160988419,0.181622602,0.209038794,0.11232792,0.116128153,0.126208764,0.16993957,0.159309674,0.138942032,0.137608228,0.128770994,0.164688447,0.148403395,0.16240399,0.181463556,0.160072269,0.157297224,0.340103432,0.354666823,0.246315521,0.280763852,0.257927394,0.191913725,0.234240182,0.20900658,0.243586114,0.240392664,0.266345313,0.207091883,0.275535061,0.227318441,0.134170003,0.107544231,0.19217059,0.137229384,0.090061967,0.146714537,0.09092823,0.078488143,0.134965785,0.100327458,0,0.131555927,0.125645888,0.152451568,0.110634752,0.04813391,0.096380213,0.136026741,0.10773643,0.060999268,0.184380667,0.140711304,0.131772231,0.140431918,0.093598149,0.113952997,0.099912293,0.142196594,0.21819475,0.169085331,0.178113155,0.116992105,0.262920152,0.164906569,0.171419692,0.125195058,0.163607129,0.153433065,0.133131733,0.21198769,0.138268872,0.09874778,0.173471894,0.154518475,0.142520078,0.190508571,0.136433335,0.143166116,0.210011694,0.085988656,0.08193079,0.117617075,0.118498358,0.097604149,0.059140102,0.064339228,0.185978711,0.205268263,0.196388477,0.229027354,0.208218547,0.180051249,0.20272415,0.149032726,0.196198211,0.133679123,0.157208137,0.138809368,0.183757525,0.18115451900000001,0.127636668,0.169951209,0.136158746,0.151330193,0.203522214,0.167499014,0.138829033,0.143419317,0.14772476,0.172391442,0.275444217,0.228435942,0.192550853,0.163107381,0.11820969,0.136412584,0.085060206,0.11122578,0.100161608,0.095476496,0.101702028,0.128997941,0.180861695,0.159083068,0.137295668,0.11142797,0.168148481,0.084043842,0.148324782,0.1452786,0.15041613,0.130310249,0.14483558,0.169185182,0.107166206,0.137135822,0.131448111,0.136052471,0.159056421,0.154319381,0.134792877,0.156846349,0.166930058,0.206499124,0.223191541,0.176942205,0.136804621,0.183413156,0.166891864,0.127510378,0.119705441,0.150692355,0.12473823,0.150119381,0.160744769,0.200947696
9_6,0.11236675,0.164757732,0.145911746,0.226660872,0.171719952,0.160947444,0.14423715,0.315312881,0.136440582,0.295817934,0.335724042,0.185330587,0.302257682,0.186390705,0.158931645,0.222265157,0.172692176,0.168401234,0.160062225,0.172177042,0.198918911,0.107556723,0.094807585,0.088357334,0.125653053,0.098385521,0.13701337,0.13014605,0.130408221,0.144658284,0.166317096,0.149085821,0.17528411,0.152195154,0.140405398,0.31634866,0.351056361,0.221792595,0.278741938,0.238157192,0.161748011,0.228192658,0.173656022,0.241782083,0.232760436,0.263146659,0.184329253,0.284447062,0.210802966,0.127107439,0.129847816,0.18976878,0.131293881,0.158542075,0.149649158,0.121761449,0.15060125,0.110846743,0.132566547,0.131555927,0,0.149591281,0.147518836,0.113056123,0.137235561,0.128701657,0.112737815,0.145902162,0.133467192,0.196149965,0.118245887,0.107010591,0.123329411,0.124459446,0.165765787,0.098149355,0.111158643,0.207150967,0.192774828,0.192720262,0.161396705,0.289608384,0.188685557,0.16784982,0.143127853,0.178697501,0.137246584,0.144312449,0.252405164,0.16768597,0.132361054,0.170508555,0.156283527,0.117336403,0.191772979,0.173753218,0.130669778,0.222389051,0.163511759,0.141028056,0.127210177,0.192811702,0.156508958,0.156145279,0.131656033,0.175638359,0.194625775,0.186092341,0.200095864,0.205883395,0.175055158,0.194623371,0.164370403,0.209912471,0.106231033,0.15070199,0.120244619,0.155416307,0.183393368,0.103426056,0.143551217,0.099447693,0.126086173,0.193515023,0.171411436,0.148413858,0.143444696,0.10559558,0.167279783,0.282333366,0.196539475,0.185033908,0.17107373,0.158388857,0.153946033,0.153377237,0.136134443,0.137877638,0.14657042,0.150920125,0.149231211,0.175046126,0.160193299,0.150351726,0.142461196,0.199726019,0.097711753,0.136997574,0.137189334,0.11777582,0.105073127,0.125991767,0.128953991,0.090742407,0.114208185,0.115742705,0.126883036,0.10386197,0.118783138,0.113832411,0.126677582,0.140176406,0.191141127,0.198283559,0.166031096,0.145039631,0.176094113,0.177108374,0.127316509,0.105797705,0.122892464,0.074971934,0.107911197,0.112653401,0.177711118
9_7,0.147153412,0.174189585,0.147716514,0.262254049,0.181866634,0.138995933,0.173811885,0.349190085,0.194897976,0.331078836,0.348286323,0.228548416,0.340938672,0.227027723,0.127099845,0.168604908,0.14640362,0.146494636,0.132708424,0.158822218,0.180789354,0.119779272,0.15776722,0.148333973,0.1728238,0.120039455,0.178714666,0.137257914,0.195604417,0.209479536,0.208185146,0.210905061,0.225407834,0.19875691,0.186876676,0.341494769,0.347581262,0.174407386,0.292861799,0.200713436,0.179154877,0.211074645,0.138636324,0.186086684,0.251472496,0.24835738500000001,0.180788905,0.30642632400000003,0.240173885,0.125300377,0.133686045,0.20872217,0.14836044,0.157544703,0.188479592,0.176552783,0.138329964,0.176627834,0.11330542,0.125645888,0.149591281,0,0.109953198,0.116533147,0.113581851,0.103364094,0.116466483,0.138568034,0.12249619,0.144666255,0.173952698,0.144551026,0.08809786,0.106217999,0.182052673,0.117280358,0.107128931,0.25717125,0.197738477,0.201806392,0.148486931,0.285935062,0.19654577,0.189715519,0.16690345,0.215563974,0.141193639,0.159381864,0.248175674,0.18417435,0.134939858,0.21004165,0.190122754,0.191442661,0.230945985,0.175991761,0.180375368,0.246818219,0.147760812,0.136410986,0.105929817,0.189534275,0.105359099,0.138614622,0.132332769,0.183328556,0.215260143,0.175597968,0.178483984,0.207252181,0.170823192,0.185073949,0.155470507,0.240585252,0.125046788,0.184715561,0.178886181,0.211938853,0.233069875,0.129542397,0.140308371,0.165054379,0.176065627,0.234332991,0.189327969,0.181839272,0.153861467,0.177548879,0.211016358,0.314480977,0.240944957,0.234718965,0.198524793,0.173762311,0.164974288,0.151349789,0.165287137,0.15660222,0.123377396,0.155043139,0.177617636,0.236113862,0.203750917,0.185257224,0.140985055,0.187461087,0.133018568,0.136578675,0.162717966,0.178706795,0.126877625,0.164590934,0.15393504,0.13974209,0.138959887,0.118974208,0.12435043,0.127037741,0.125392212,0.168628391,0.157625669,0.180731099,0.188990638,0.157218973,0.122007849,0.148735518,0.16514623,0.178500302,0.171596105,0.139586091,0.160284638,0.181982588,0.168890087,0.153268073,0.250746977
