phylum,class,order,family,genus,primary_lifestyle,secondary_lifestyle,growth_form_template
Ascomycota,Sordariomycetes,Atractosporales,Atractosporaceae,Rubellisphaeria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Riomyces,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Atractosporales,Pseudoproboscisporaceae,Diluviicola,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Atractosporales,Pseudoproboscisporaceae,Pseudoproboscispora,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Apiocamarops,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Apiorhynchostoma,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Bolinia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Camaropella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Camarops,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Cornipulvina,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Endoxyla,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Mollicamarops,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Neohypodiscus,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Pseudovalsaria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriaceae,Calosphaeria,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriaceae,Flabellascus,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriaceae,Jattaea,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriaceae,Togniniella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriales family incertae sedis,Calosphaeriopsis,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriales family incertae sedis,Enchnoa,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriales family incertae sedis,Kacosphaeria,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Calosphaeriales family incertae sedis,Sulcatistroma,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Calosphaeriales,Pleurostomataceae,Pleurostoma,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Albertiniella,mycoparasite,fungal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Cephalotheca,mycoparasite,,filamentous_mycelium
Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Coma,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Cryptendoxyla,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,animal_parasite,animal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecales family incertae sedis,Phialotubus,soil_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Adautomilanezia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Anacacumisporium,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Ascochalara,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Brunneodinemasporium,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Catenularia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Codinaea,wood_saprotroph,plant_pathogen,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Codinaeopsis,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Conicomyces,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Craspedodidymum,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Cryptophiale,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Cryptophialoidea,,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dendrophoma,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dictyochaeta,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dictyochaetopsis,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Eucalyptostroma,litter_saprotroph,plant_pathogen,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Exserticlava,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Gonytrichum,litter_saprotroph,soil_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Hemicorynespora,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Infundibulomyces,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Kionochaeta,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Lecythothecium,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Melanochaeta,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Melanopsammella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Menispora,wood_saprotroph,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Menisporopsis,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Minimidochium,foliar_endophyte,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Morrisiella,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Nawawia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Neopseudolachnella,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Paliphora,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Phaeostalagmus,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Phialoarthrobotryum,,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Phialosporostilbe,,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Polynema,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Porosphaerella,foliar_endophyte,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pseudodinemasporium,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pseudolachnea,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pseudolachnella,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pyrigemmula,nectar/tap_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Rattania,foliar_endophyte,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Sporoschisma,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Striatosphaeria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Zanclospora,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Zignoella,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Tainosphaeria,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Thozetella,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Umbrinosphaeria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Verhulstia,soil_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales family incertae sedis,Calvolachnella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales family incertae sedis,Caudatispora,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales family incertae sedis,Erythromada,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales family incertae sedis,Lasiosphaeriella,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales family incertae sedis,Rimaconus,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales family incertae sedis,Stanjehughesia,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Diplococcium,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Echinosphaeria,litter_saprotroph,wood_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Endophragmiella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Helminthosphaeria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Hilberina,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Kramasamuha,,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Ruzenia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Synaptospora,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Helminthosphaeriaceae,Tengiomyces,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Leptosporellaceae,Leptosporella,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Linocarpaceae,Linocarpon,plant_pathogen,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Linocarpaceae,Neolinocarpon,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Chaetosphaeriales,Linocarpaceae,Phialemoniopsis,animal_parasite,animal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Barrina,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,unspecified_saprotroph,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaetidium,soil_saprotroph,dung_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,unspecified_saprotroph,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetales family incertae sedis,Cannonia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetales family incertae sedis,Pseudogliomastix,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coniochaetales,Cordanaceae,Cordana,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Conioscyphales,Conioscyphaceae,Conioscypha,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Conioscyphales,Conioscyphales family incertae sedis,Vanakripa,,,
Ascomycota,Sordariomycetes,Coronophorales,Bertiaceae,Bertia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Bertiaceae,Gaillardiella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Acrospeira,,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Arxiomyces,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Erythrocarpon,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Gonatobotrys,wood_saprotroph,mycoparasite,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Harzia,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Melanospora,mycoparasite,dung_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Microthecium,mycoparasite,dung_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Nematogonum,mycoparasite,fungal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Pteridiosperma,dung_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Pustulipora,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Rhytidospora,dung_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Scopinella,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Setiferotheca,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Syspastospora,mycoparasite,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,Vittatispora,soil_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Chaetosphaerellaceae,Chaetosphaerella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Chaetosphaerellaceae,Crassochaeta,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Chaetosphaerellaceae,Spinulosphaeria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Coronophoraceae,Coronophora,wood_saprotroph,litter_saprotroph,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Coronophorales family incertae sedis,Papulaspora,wood_saprotroph,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Coronophorales family incertae sedis,Rhinotrichella,mycoparasite,fungal_decomposer,
Ascomycota,Sordariomycetes,Coronophorales,Coronophorales family incertae sedis,Sphaerodes,soil_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Acanthonitschkea,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Biciliosporina,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Botryola,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Fracchiaea,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Groenhiella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Janannfeldtia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Lasiosphaeriopsis,lichen_parasite,fungal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Loranitschkia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Neochaetosphaerella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Neotrotteria,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Nitschkia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Rhagadostoma,lichen_parasite,fungal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Rhagadostomella,lichen_parasite,fungal_decomposer,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Nitschkiaceae,Tortulomyces,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Biciliospora,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Coronophorella,unspecified_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Cryptosphaerella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Euacanthe,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Neofracchiaea,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Pseudocatenomycopsis,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Scortechinia,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Scortechiniella,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Scortechiniellopsis,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Coronophorales,Scortechiniaceae,Tympanopsis,wood_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Delonicicolales,Delonicicolaceae,Delonicicola,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Apiosporopsidaceae,Apiosporopsis,litter_saprotroph,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Apoharknessiaceae,Apoharknessia,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Apoharknessiaceae,Lasmenia,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Asterosporiaceae,Asterosporium,foliar_endophyte,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Auratiopycnidiellaceae,Auratiopycnidiella,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Coryneaceae,Coryneum,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Coryneaceae,Talekpea,,,
Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Amphilogia,plant_pathogen,,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Aurantioporthe,plant_pathogen,foliar_endophyte,filamentous_mycelium
Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Aurantiosacculus,plant_pathogen,,filamentous_mycelium
